step,value
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
0,8.522404
