step,value
0,11.991347
0,11.991347
0,11.991347
0,11.991347
0,11.991347
0,11.991347
0,11.991347
0,11.991347
0,11.991347
0,11.991347
0,11.991347
10,50.332136
10,50.332136
10,50.332136
10,50.332136
10,50.332136
10,50.332136
10,50.332136
10,50.332136
10,50.332136
10,50.332136
10,50.332136
10,36.485939
10,32.253219
20,106.558312
20,106.558312
20,106.558312
20,106.558312
20,106.558312
20,106.558312
20,106.558312
20,106.558312
20,106.558312
20,106.558312
20,106.558312
20,88.313387
20,82.466883
20,45.534207
20,32.253219
20,28.228468
20,17.562607
30,183.407454
30,183.407454
30,181.263981
30,179.004607
30,177.782786
30,176.451047
30,173.182313
30,173.182313
30,173.182313
30,173.182313
30,173.182313
30,152.453703
30,145.664311
30,100.365569
30,82.466883
30,76.748971
30,60.435742
30,72.897952
30,69.370814
30,63.290644
30,57.384311
30,54.49534
30,51.644276
40,267.831146
40,267.831146
40,265.620993
40,263.386879
40,262.258607
40,261.121505
40,252.727219
40,252.727219
40,246.767167
40,244.814081
40,244.814081
40,223.058769
40,215.84243
40,166.217623
40,145.664311
40,138.943447
40,119.245886
40,120.36769
40,116.104036
40,108.597042
40,101.193368
40,97.535608
40,93.910248
40,105.378066
40,100.672796
40,98.138315
50,370.963975
50,369.530069
50,367.341262
50,362.195824
50,359.567795
50,358.43527
50,348.543475
50,339.355658
50,334.392067
50,333.106119
50,333.106119
50,304.291231
50,288.50769
50,237.548093
50,215.84243
50,208.649856
50,187.253695
50,174.767583
50,170.054678
50,161.616004
50,153.205119
50,149.014025
50,144.834856
50,143.603007
50,137.518441
50,135.751512
50,134.519863
50,86.815361
50,87.562076
50,83.912295
50,118.959341
50,65.604491
50,111.721231
60,490.582434
60,487.533531
60,483.8695
60,467.778703
60,463.015306
60,459.3648
60,449.871696
60,442.805747
60,437.912907
60,432.108358
60,432.108358
60,390.837952
60,360.498452
60,310.289483
60,288.50769
60,281.228552
60,259.372166
60,232.925932
60,228.00761
60,219.081362
60,210.123801
60,205.635623
60,201.14272
60,185.659183
60,177.567457
60,177.019879
60,172.961061
60,135.036944
60,135.885172
60,131.634539
60,157.417258
60,109.120463
60,148.774601
60,152.013273
60,148.541784
60,140.266562
60,124.660246
70,618.50952
70,606.642516
70,600.791424
70,583.739247
70,579.744077
70,577.02527
70,558.803217
70,543.589808
70,539.00394
70,531.051706
70,531.051706
70,474.363627
70,447.524256
70,381.626447
70,360.498452
70,353.396762
70,331.938268
70,292.260546
70,287.326991
70,278.267986
70,269.135906
70,264.543381
70,259.933982
70,230.00054
70,220.080242
70,220.867417
70,213.928013
70,188.995824
70,189.912303
70,185.303742
70,199.016497
70,159.284731
70,188.4569
70,190.708181
70,186.93686
70,177.253004
70,163.090395
70,166.481845
70,91.957768
70,147.375191
70,87.978958
70,82.392804
80,761.588474
80,746.304138
80,739.081741
80,718.781827
80,710.016365
80,703.437884
80,677.878841
80,662.48893
80,652.707019
80,644.255222
80,644.255222
80,568.089882
80,528.63314
80,449.717059
80,429.708959
80,422.955566
80,402.457374
80,350.826933
80,346.017046
80,337.090298
80,328.063873
80,323.513014
80,318.937203
80,275.207548
80,263.700935
80,265.84465
80,256.134719
80,245.893818
80,246.836534
80,242.083556
80,242.37374
80,213.742189
80,230.158735
80,231.268447
80,227.306962
80,216.021513
80,203.525022
80,203.682568
80,200.270375
80,185.267881
80,192.451135
80,186.735243
80,241.56151
80,172.189719
80,180.133849
80,14.577225
80,94.159782
80,85.808124
90,929.477918
90,904.795704
90,896.087364
90,873.419369
90,861.12921
90,851.876073
90,811.684351
90,795.148109
90,781.437892
90,769.711551
90,767.600802
90,667.315697
90,615.758413
90,513.443399
90,494.827484
90,488.524377
90,469.32885
90,407.248682
90,402.657834
90,394.050081
90,385.328198
90,380.923252
90,376.488608
90,320.115988
90,307.284776
90,310.741325
90,298.472335
90,303.451174
90,304.38762
90,299.655646
90,286.22466
90,270.015688
90,272.64966
90,272.557643
90,268.508251
90,255.880385
90,245.497211
90,242.193208
90,237.73557
90,224.540095
90,230.810693
90,224.959807
90,263.452492
90,209.50857
90,215.948946
90,201.985069
90,211.426935
90,200.721864
90,202.626359
90,197.716153
90,196.490147
90,177.182611
90,188.582353
90,183.520801
90,107.752849
100,1109.16743
100,1086.224847
100,1074.447645
100,1041.446952
100,1020.073287
100,1012.259326
100,959.831606
100,935.475418
100,924.484012
100,911.641576
100,905.317858
100,772.694569
100,704.630412
100,572.210007
100,555.120133
100,549.319857
100,531.610469
100,460.614737
100,456.303588
100,448.137997
100,439.85303
100,435.663858
100,431.442811
100,363.827582
100,349.928594
100,354.611613
100,340.051147
100,359.958276
100,360.864933
100,356.274177
100,329.542573
100,326.158949
100,314.898876
100,313.606991
100,309.555469
100,295.854115
100,287.857593
100,281.114189
100,275.687648
100,264.680366
100,269.84469
100,264.003577
